year,month,city,temperature,rainfall_mm,date
2018,3,Kolkata,21.73,52.77,2018-03-01
2018,4,Kolkata,28.77,31.47,2018-04-01
2018,5,Kolkata,28.56,91.79,2018-05-01
2018,6,Kolkata,33.44,120.15,2018-06-01
2018,7,Kolkata,36.18,138.95,2018-07-01
2018,8,Kolkata,31.72,212.85,2018-08-01
2018,9,Kolkata,29.85,158.82,2018-09-01
2018,10,Kolkata,28.37,164.27,2018-10-01
2018,11,Kolkata,22.97,159.66,2018-11-01
2018,12,Kolkata,21.42,113.33,2018-12-01
2019,1,Kolkata,20.89,47.28,2019-01-01
2019,2,Kolkata,21.05,51.25,2019-02-01
2019,3,Kolkata,24.71,62.84,2019-03-01
2019,4,Kolkata,26.25,81.3,2019-04-01
2019,5,Kolkata,32.13,102.84,2019-05-01
2019,6,Kolkata,32.75,110.32,2019-06-01
2019,7,Kolkata,35.06,149.17,2019-07-01
2019,8,Kolkata,34.89,131.66,2019-08-01
2019,9,Kolkata,31.46,174.2,2019-09-01
2019,10,Kolkata,26.06,157.11,2019-10-01
2019,11,Kolkata,22.8,77.98,2019-11-01
2019,12,Kolkata,19.29,102.48,2019-12-01
2020,1,Kolkata,22.22,73.89,2020-01-01
2020,2,Kolkata,22.39,98.88,2020-02-01
2020,3,Kolkata,26.77,78.05,2020-03-01
2020,4,Kolkata,28.98,78.9,2020-04-01
2020,5,Kolkata,33.3,86.08,2020-05-01
2020,6,Kolkata,37.0,108.06,2020-06-01
2020,7,Kolkata,39.37,146.8,2020-07-01
2020,8,Kolkata,37.25,201.07,2020-08-01
2020,9,Kolkata,34.82,151.82,2020-09-01
2020,10,Kolkata,30.11,188.98,2020-10-01
2020,11,Kolkata,26.65,127.73,2020-11-01
2020,12,Kolkata,21.86,139.89,2020-12-01
2021,1,Kolkata,18.18,84.01,2021-01-01
2021,2,Kolkata,22.06,67.08,2021-02-01
2021,3,Kolkata,22.23,42.45,2021-03-01
2021,4,Kolkata,27.5,41.38,2021-04-01
2021,5,Kolkata,30.8,96.66,2021-05-01
2021,6,Kolkata,35.59,133.35,2021-06-01
2021,7,Kolkata,34.24,173.57,2021-07-01
2021,8,Kolkata,33.67,147.25,2021-08-01
2021,9,Kolkata,30.89,208.76,2021-09-01
2021,10,Kolkata,27.3,172.21,2021-10-01
2021,11,Kolkata,25.06,121.37,2021-11-01
2021,12,Kolkata,18.63,87.68,2021-12-01
2022,1,Kolkata,19.56,93.33,2022-01-01
2022,2,Kolkata,22.04,72.91,2022-02-01
2022,3,Kolkata,22.63,60.04,2022-03-01
2022,4,Kolkata,27.26,34.6,2022-04-01
2022,5,Kolkata,34.37,100.4,2022-05-01
2022,6,Kolkata,34.3,132.3,2022-06-01
2022,7,Kolkata,35.97,147.19,2022-07-01
2022,8,Kolkata,33.29,183.95,2022-08-01
2022,9,Kolkata,31.58,163.8,2022-09-01
2022,10,Kolkata,28.82,177.83,2022-10-01
2022,11,Kolkata,23.99,177.84,2022-11-01
2022,12,Kolkata,20.21,126.34,2022-12-01
2023,1,Kolkata,20.11,75.5,2023-01-01
2023,2,Kolkata,20.27,70.55,2023-02-01
2023,3,Kolkata,21.99,106.35,2023-03-01
2023,4,Kolkata,25.45,42.08,2023-04-01
2023,5,Kolkata,32.71,104.27,2023-05-01
2023,6,Kolkata,32.83,132.15,2023-06-01
2023,7,Kolkata,36.9,149.39,2023-07-01
2023,8,Kolkata,37.18,137.48,2023-08-01
2023,9,Kolkata,31.97,203.33,2023-09-01
2023,10,Kolkata,28.2,167.87,2023-10-01
2023,11,Kolkata,22.79,158.88,2023-11-01
2023,12,Kolkata,21.18,132.05,2023-12-01
2024,1,Kolkata,20.4,69.62,2024-01-01
2024,2,Kolkata,19.95,49.24,2024-02-01
2024,3,Kolkata,22.69,80.3,2024-03-01
2024,4,Kolkata,27.28,120.18,2024-04-01
2024,5,Kolkata,31.38,91.19,2024-05-01
2024,6,Kolkata,34.21,107.24,2024-06-01
2024,7,Kolkata,35.08,172.56,2024-07-01
2024,8,Kolkata,34.22,156.09,2024-08-01
2024,9,Kolkata,30.04,171.0,2024-09-01
2024,10,Kolkata,27.24,195.83,2024-10-01
2024,11,Kolkata,21.54,143.6,2024-11-01
2024,12,Kolkata,20.4,83.33,2024-12-01
